"text","label"
"I feel sad because this chapter ended unexpectedly and it left an emptiness in my routine at home. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"I feel sad because this chapter ended unexpectedly and it left an emptiness in my routine after the meeting. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"I feel sad because this chapter ended unexpectedly and it left an emptiness in my routine during the evening. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"I feel sad because this chapter ended unexpectedly and it left an emptiness in my routine this morning. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional today. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional this week. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional during the project cycle. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional at college. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional at work. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional with my team. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional at home. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional after the meeting. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional during the evening. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"There is a quiet heaviness today and I feel down even while trying to stay functional this morning. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Sadness"
"I am surprised because the result was completely unexpected and changed my assumptions instantly today. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I am surprised because the result was completely unexpected and changed my assumptions instantly this week. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I am surprised because the result was completely unexpected and changed my assumptions instantly during the project cycle. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I am surprised because the result was completely unexpected and changed my assumptions instantly at college. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I am surprised because the result was completely unexpected and changed my assumptions instantly at work. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I am surprised because the result was completely unexpected and changed my assumptions instantly with my team. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I am surprised because the result was completely unexpected and changed my assumptions instantly at home. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I am surprised because the result was completely unexpected and changed my assumptions instantly after the meeting. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I am surprised because the result was completely unexpected and changed my assumptions instantly during the evening. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I am surprised because the result was completely unexpected and changed my assumptions instantly this morning. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted today. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted this week. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted during the project cycle. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted at college. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted at work. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted with my team. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted at home. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted after the meeting. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted during the evening. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"That update shocked me in a good way because it arrived earlier and better than predicted this morning. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Surprise"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event today. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event this week. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event during the project cycle. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event at college. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event at work. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event with my team. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event at home. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event after the meeting. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event during the evening. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I completed my routine tasks, checked messages, attended class, and returned home without any major event this morning. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule today. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule this week. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule during the project cycle. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule at college. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule at work. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule with my team. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule at home. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule after the meeting. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule during the evening. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"Today was normal: I studied for a while, ate lunch, replied to emails, and continued my schedule this morning. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Neutral"
"I want to end my life because everything feels unbearable and I do not see a way forward right now today. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I want to end my life because everything feels unbearable and I do not see a way forward right now this week. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I want to end my life because everything feels unbearable and I do not see a way forward right now during the project cycle. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I want to end my life because everything feels unbearable and I do not see a way forward right now at college. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I want to end my life because everything feels unbearable and I do not see a way forward right now at work. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I want to end my life because everything feels unbearable and I do not see a way forward right now with my team. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I want to end my life because everything feels unbearable and I do not see a way forward right now at home. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I want to end my life because everything feels unbearable and I do not see a way forward right now after the meeting. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I want to end my life because everything feels unbearable and I do not see a way forward right now during the evening. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I want to end my life because everything feels unbearable and I do not see a way forward right now this morning. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain today. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain this week. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain during the project cycle. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain at college. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain at work. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain with my team. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain at home. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain after the meeting. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain during the evening. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
"I am thinking about killing myself and I feel like I cannot continue living through this pain this morning. I kept reflecting on this for a long time, comparing options, revisiting details, and trying to understand the bigger picture before making the next decision.","Crisis"
